# Source: Manual Técnico SIFEN v150, Tabla 2.1 (DEPARTAMENTOS, DISTRITOS Y CIUDADES)
# Original file: CODIGO DE REFERENCIA GEOGRAFICA.xlsx (DNIT 2023)
# Generated by: scripts/generate_geo_catalogs.py
codigo,nombre,nombre_display,codigo_padre,activo
5428,PUERTO ITABO,PUERTO ITABO,142,1
5429,PUERTO ITAIPYTE,PUERTO ITAIPYTE,142,1
5430,PUERTO LAURA,PUERTO LAURA,142,1
5431,PUERTO LIMOY,PUERTO LIMOY,142,1
5432,PUERTO PALMA,PUERTO PALMA,142,1
5433,PUERTO SANTA TERESA,PUERTO SANTA TERESA,142,1
5434,PUERTO SAUCE,PUERTO SAUCE,142,1
5435,YATAITY (2A.CIA),YATAITY (2A.CIA),171,1
5436,YATAITY (3A.CIA),YATAITY (3A.CIA),171,1
5437,ALBERDI,ALBERDI,172,1
5438,ALBERDI (MUNICIPIO),ALBERDI (MUNICIPIO),172,1
5439,ALBERDI VIEJO,ALBERDI VIEJO,172,1
5440,BANCO CURUZU,BANCO CURUZU,172,1
5441,BANCO PALOMAR,BANCO PALOMAR,172,1
5442,ESTERO CORA,ESTERO CORA,172,1
5443,ISLA LEON,ISLA LEON,172,1
5444,LOMA,LOMA,172,1
5445,MONAI CUARE,MOÑAI CUARE,172,1
5446,TARUMA VUELTA,TARUMA VUELTA,172,1
5447,CERRITO,CERRITO,173,1
5448,BARRIO OBRERO 1A.,BARRIO OBRERO 1A.,173,1
5449,BARRIO OBRERO 2A.,BARRIO OBRERO 2A.,173,1
5450,CAAGUY JHOVY,CAAGUY JHOVY,173,1
5451,CERRO NU,CERRO ÑU,173,1
5452,COSTA 1,COSTA 1,173,1
5453,COSTA 1 2A.,COSTA 1 2A.,173,1
5454,CURUZU ABA 1A.,CURUZU ABA 1A.,173,1
5455,CURUZU ABA 2A.,CURUZU ABA 2A.,173,1
5456,ISLA ROY,ISLA ROY,173,1
5457,ITA PUNTA,ITA PUNTA,173,1
5458,JHUGUA YARE,JHUGUA YARE,173,1
5459,POTRERO VILLALBA 1A.,POTRERO VILLALBA 1A.,173,1
5460,POTRERO VILLALBA 2A.,POTRERO VILLALBA 2A.,173,1
5461,TACURUTY,TACURUTY,173,1
5462,DESMOCHADOS,DESMOCHADOS,174,1
5463,CAPILLITA,CAPILLITA,174,1
5464,COSTA PO'I,COSTA PO'I,174,1
5465,DESMOCHADO (MUNICIPIO),DESMOCHADO (MUNICIPIO),174,1
5466,FLORA PUNTA,FLORA PUNTA,174,1
5467,MANANTIALES,MANANTIALES,174,1
5468,POTRERO,POTRERO,174,1
5469,POTRERO SAN JUAN,POTRERO SAN JUAN,174,1
5470,POTRERO ZARZA,POTRERO ZARZA,174,1
5471,SAN ANTONIO,SAN ANTONIO,174,1
5472,SAN ROQUE,SAN ROQUE,174,1
5473,SANTA MARIA,SANTA MARIA,174,1
5474,GRAL.JOSE EDUVIGIS DIAZ,GRAL.JOSE EDUVIGIS DIAZ,203,1
5475,CAMPAMENTO CUE,CAMPAMENTO CUE,203,1
5476,CARRIZAL,CARRIZAL,203,1
5477,ESTERO BELLACO,ESTERO BELLACO,203,1
5478,GRAL.DIAZ (MUNICIPIO),GRAL.DIAZ (MUNICIPIO),203,1
5479,LOMA GUAZU,LOMA GUAZU,203,1
5480,LOMA 1,LOMA 1,203,1
5481,PUESTO TORRES,PUESTO TORRES,203,1
5482,YUQUERI,YUQUERI,203,1
5483,GUAZU CUA,GUAZU CUA,175,1
5484,CARANDAYTY,CARANDAYTY,175,1
5485,GUAZU CUA,GUAZU CUA,175,1
5486,PASO PINDO,PASO PINDO,175,1
5487,PASO TYPY,PASO TYPY,175,1
5488,POTRERO PIRU,POTRERO PIRU,175,1
5489,POTRERO YBYRAI,POTRERO YBYRAI,175,1
5490,PUNTA DIAMANTE,PUNTA DIAMANTE,175,1
5491,YBABIYU,YBABIYU,175,1
5492,HUMAITA,HUMAITA,176,1
5493,ARROYO HONDO,ARROYO HONDO,176,1
5494,BOGARIN CUE,BOGARIN CUE,176,1
5495,ESTANCIA CURUPAYTY,ESTANCIA CURUPAYTY,176,1
5496,YRYBUCUA,YRYBUCUA,245,1
5497,NUEVA ESPERANZA,NUEVA ESPERANZA,240,1
5498,PUERTO ALEGRE.,PUERTO ALEGRE.,190,1
5499,PUERTO CARAYA VUELTA,PUERTO CARAYA VUELTA,190,1
5500,PUERTO COOPER,PUERTO COOPER,190,1
5501,PUERTO SAN JUAN,PUERTO SAN JUAN,190,1
5502,SAN JOSE,SAN JOSE,190,1
5503,TOLDO,TOLDO,190,1
5504,VISTA ALEGRE,VISTA ALEGRE,190,1
5505,NANAWA,NANAWA,191,1
5506,MCAL.ESTIGARRIBIA,MCAL.ESTIGARRIBIA,192,1
5507,AYURA,AYURA,192,1
5508,BOQUERON,BOQUERON,192,1
5509,CAMPO AROMA,CAMPO AROMA,192,1
5510,CAMPO LOA,CAMPO LOA,192,1
5511,CAP.DEMATTEI,CAP.DEMATTEI,192,1
5512,CAP.O.SEREBRIAKOF,CAP.O.SEREBRIAKOF,192,1
5513,CANADA CALAIS,CAÑADA CALAIS,192,1
5514,CANADA ELISA,CAÑADA ELISA,192,1
5515,CNEL.HERMOSA (CARAYA),CNEL.HERMOSA (CARAYA),192,1
5516,COL.FERNHEIN,COL.FERNHEIN,192,1
5517,COL.MENNO,COL.MENNO,192,1
5518,COL.NEULAND,COL.NEULAND,192,1
5519,CORRALES,CORRALES,192,1
5520,DOS BANDERAS,DOS BANDERAS,192,1
5521,FILADELFIA,FILADELFIA,192,1
5522,JARA TROCHE,JARA TROCHE,192,1
5523,LOMA PLATA,LOMA PLATA,192,1
5524,POTRERO PALMAS,POTRERO PALMAS,192,1
5525,POZO GRANDE,POZO GRANDE,192,1
5526,STA.TERESA,STA.TERESA,192,1
5527,STO.DOMINGO,STO.DOMINGO,192,1
5528,TOLEDO,TOLEDO,192,1
5529,TTE.C.A.RIVAROLA,TTE.C.A.RIVAROLA,192,1
5530,TTE.DENIS ROA,TTE.DENIS ROA,192,1
5531,TTE.F.DELGADO,TTE.F.DELGADO,192,1
5532,YALVE SANGA,YALVE SANGA,192,1
5533,BOQUERON,BOQUERON,193,1
5534,3 REYES,3 REYES,194,1
5535,ALURRALDE,ALURRALDE,194,1
5536,AMARILLO PERICOTE,AMARILLO PERICOTE,194,1
5537,ATAJADO,ATAJADO,194,1
5538,BUENOS AIRES,BUENOS AIRES,194,1
5539,CAMPO AZUL,CAMPO AZUL,194,1
5540,CAMPO LIMA,CAMPO LIMA,194,1
5541,CAP.ESCOBAR,CAP.ESCOBAR,194,1
5542,CAP.O.R.ORTELLADO,CAP.O.R.ORTELLADO,194,1
5543,CAP.TORIBIO CASTRO,CAP.TORIBIO CASTRO,194,1
5544,CASUARINA,CASUARINA,194,1
5545,CATAN,CATAN,194,1
5546,CODO CONONI,CODO CONONI,194,1
5547,DOS TUCAS,DOS TUCAS,194,1
5548,EL QUEBRACHAL,EL QUEBRACHAL,194,1
5549,EL RASTRO,EL RASTRO,194,1
5550,ESTABLECIMIENTO MIL,ESTABLECIMIENTO MIL,194,1
5551,FLORENTIN CUE,FLORENTIN CUE,194,1
5552,GANADERA PILCOMAYO,GANADERA PILCOMAYO,194,1
5553,INFANTE RIVAROLA,INFANTE RIVAROLA,194,1
5554,KILOMETRO 20,KILOMETRO 20,194,1
5555,LA CHAQUENA,LA CHAQUEÑA,194,1
5556,LA DORADA,LA DORADA,194,1
5557,LAGUNA,LAGUNA,194,1
5558,LAS SENORAS,LAS SEÑORAS,194,1
5559,LEONARDO BRITOS,LEONARDO BRITOS,194,1
5560,LEONIDA ESCOBAR,LEONIDA ESCOBAR,194,1
5561,LOMA,LOMA,194,1
5562,LOS NARANJOS,LOS NARANJOS,194,1
5563,LOS POZOS,LOS POZOS,194,1
5564,LOS SAUCES,LOS SAUCES,194,1
5565,MARTA LIDIA,MARTA LIDIA,194,1
5566,MAYOR RODRIGUEZ,MAYOR RODRIGUEZ,194,1
5567,MISTOLAR,MISTOLAR,194,1
5568,PALMAR,PALMAR,194,1
5569,PAMPA GRANDE,PAMPA GRANDE,194,1
5570,PICADA 14 DE MAYO,PICADA 14 DE MAYO,194,1
5571,PIRIZAL,PIRIZAL,194,1
5572,POZO ANTA,POZO ANTA,194,1
5573,POZO BRILLANTE,POZO BRILLANTE,194,1
5574,POZO LEON,POZO LEON,194,1
5575,PRATTS GILL (BASE AEREA),PRATTS GILL (BASE AEREA),194,1
5576,PUESTO POZO HONDO,PUESTO POZO HONDO,194,1
5577,RIVERA PORVENIR,RIVERA PORVENIR,194,1
5578,SAFARI,SAFARI,194,1
5579,SAN ANTONIO,SAN ANTONIO,194,1
5580,SAN JOSE ESTERO,SAN JOSE ESTERO,194,1
5581,ITABO CUBAS,ITABO CUBAS,200,1
5582,KILOMETRO 41,KILOMETRO 41,200,1
5583,LALI CUE,LALI CUE,200,1
5584,MIMBY CUE,MIMBY CUE,200,1
5585,NUEVA ASUNCION 1A.,NUEVA ASUNCION 1A.,200,1
5586,NUEVA ASUNCION 2A.,NUEVA ASUNCION 2A.,200,1
5587,OBRAJE AMERICANO,OBRAJE AMERICANO,200,1
5588,OBRAJE GUERRILLERO,OBRAJE GUERRILLERO,200,1
5589,OBRAJE ITABO,OBRAJE ITABO,200,1
5590,OBRAJE SANTA CLARA,OBRAJE SANTA CLARA,200,1
5591,PACOBA,PACOBA,200,1
5592,PACOBA 1A.,PACOBA 1A.,200,1
5593,PACOBA 27,PACOBA 27,200,1
5594,PACOBA 2A.,PACOBA 2A.,200,1
5595,PALMITAL,PALMITAL,200,1
5596,PALMITAL CARAPA,PALMITAL CARAPA,200,1
5597,PALMITAL IBEL,PALMITAL IBEL,200,1
5598,PALMITAL SAN ONOFRE,PALMITAL SAN ONOFRE,200,1
5599,PALMITAL YAJHAPE,PALMITAL YAJHAPE,200,1
5600,PIQUINO CUE,PIQUIÑO CUE,200,1
5601,PLANCHADA LA NOVIA,PLANCHADA LA NOVIA,200,1
5602,PORTON NRO.1,PORTON NRO.1,200,1
5603,PORTON NRO.2,PORTON NRO.2,200,1
5604,PORTON NRO.3,PORTON NRO.3,200,1
5605,PUENTE GUAYAKI,PUENTE GUAYAKI,200,1
5606,PUENTE ONOFRE,PUENTE ONOFRE,200,1
5607,PUENTE PERO,PUENTE PERO,200,1
5608,RAMONITA,RAMONITA,200,1
5609,RANCHO DOS HERMANAS,RANCHO DOS HERMANAS,200,1
5610,RANCHO MARIA,RANCHO MARIA,200,1
5611,RANCHO TUYU,RANCHO TUYU,200,1
5612,SAN ALCIDES,SAN ALCIDES,200,1
5613,SAN LUIS,SAN LUIS,200,1
5614,SITIO 4 HERMANOS,SITIO 4 HERMANOS,200,1
5615,VILLA IBEL,VILLA IBEL,200,1
5616,Y-JHOVY,Y-JHOVY,200,1
5617,YNAMBU Y-GUA,YNAMBU Y-GUA,200,1
5618,YUQUERI,YUQUERI,200,1
5619,YUQUERI 2A.,YUQUERI 2A.,200,1
5620,ZANJA PYTA,ZANJA PYTA,200,1
5621,NASAINDY,ÑASAINDY,200,1
5622,ITANARA,ITANARA,201,1
5623,CAZAL CUE,CAZAL CUE,201,1
5624,COL.ITANARA,COL.ITANARA,201,1
5625,PARIRI,PARIRI,201,1
5626,FRANCISCO CABALLERO ALVAREZ,FRANCISCO CABALLERO ALVAREZ,202,1
5627,6 DE ENERO,6 DE ENERO,202,1
5628,CRUCE PUENTE,CRUCE PUENTE,202,1
5629,ESTANCIA ITAKYRY,ESTANCIA ITAKYRY,202,1
5630,GUALIPANGO,GUALIPANGO,202,1
5631,KATUETE,KATUETE,202,1
5632,LA PALOMA,LA PALOMA,202,1
5633,MBARACAYU,MBARACAYU,202,1
5634,PUENTE KYJHA,PUENTE KYJHA,202,1
5635,SAN FELIPE,SAN FELIPE,202,1
5636,SANTA CLARA,SANTA CLARA,202,1
5637,SANTA MARIA,SANTA MARIA,202,1
5638,MAYOR PABLO LAGERENZA,MAYOR PABLO LAGERENZA,233,1
5639,ALAMBIQUE,ALAMBIQUE,233,1
5640,BAPTISTA,BAPTISTA,233,1
5641,BARBARO,BARBARO,233,1
5642,CABO GIMENEZ,CABO GIMENEZ,233,1
5643,CHOVORECA (BASE AEREA),CHOVORECA (BASE AEREA),233,1
5644,CNEL.BOGADO,CNEL.BOGADO,233,1
5645,CNEL.SANCHEZ,CNEL.SANCHEZ,233,1
5646,FLORIDA,FLORIDA,233,1
5647,JOSE M.LOPEZ,JOSE M.LOPEZ,233,1
5648,LAGERENZA-I,LAGERENZA-I,233,1
5649,MADREJON,MADREJON,233,1
5650,MADREJONCITO,MADREJONCITO,233,1
5651,MAYOR R.SANTACRUZ,MAYOR R.SANTACRUZ,233,1
5652,NUEVA TRIBU,NUEVA TRIBU,233,1
5653,PALMAR DE LAS ISLAS,PALMAR DE LAS ISLAS,233,1
5654,PIKYRENDA,PIKYRENDA,233,1
5655,SAN JOSE,SAN JOSE,233,1
5656,TAPACARE,TAPACARE,233,1
5657,TRES LAGUNAS,TRES LAGUNAS,233,1
5658,TTE.1RO. H.MENDOZA,TTE.1RO. H.MENDOZA,233,1
5659,TTE.AMERICO PICCO,TTE.AMERICO PICCO,233,1
5660,TTE.GABINO MENDOZA,TTE.GABINO MENDOZA,233,1
5661,TTE.MARTINEZ,TTE.MARTINEZ,233,1
5662,TTE. R.COCO RIVEROS,TTE. R.COCO RIVEROS,233,1
5663,GRAL.EUGENIO A.GARAY.........,GRAL.EUGENIO A.GARAY.........,234,1
5664,10 DE OCTUBRE,10 DE OCTUBRE,234,1
5665,AURORA,AURORA,234,1
5666,B.AEREA NVA.ASUNCION (PICUIBA),B.AEREA NVA.ASUNCION (PICUIBA),234,1
5667,CARLOS A.LOPEZ (PITIANTUTA),CARLOS A.LOPEZ (PITIANTUTA),234,1
5668,COL.PYAJHU,COL.PYAJHU,234,1
5669,CURUPAYTY,CURUPAYTY,234,1
5670,DORADO,DORADO,234,1
5671,ESTRELLAS,ESTRELLAS,234,1
5672,FARO MORO,FARO MORO,234,1
5673,GUARANI,GUARANI,234,1
5674,HERNANDARIAS,HERNANDARIAS,234,1
5675,INDEPENDENCIA,INDEPENDENCIA,234,1
5676,LA FAYE,LA FAYE,234,1
5677,MISTER LONG,MISTER LONG,234,1
5678,NUEVA ASUNCION,NUEVA ASUNCION,234,1
5679,PARQUE CUE,PARQUE CUE,234,1
5680,PASO 15 DE ABRIL,PASO 15 DE ABRIL,234,1
5681,SGTO.B.FIGUEREDO,SGTO.B.FIGUEREDO,234,1
5682,SGTO.RODRIGUEZ,SGTO.RODRIGUEZ,234,1
5683,TTE.1RO.RAMIRO ESPINOLA,TTE.1RO.RAMIRO ESPINOLA,234,1
5684,TTE.AGRIPINO ENCISO,TTE.AGRIPINO ENCISO,234,1
5685,TTE.E.OCHOA,TTE.E.OCHOA,234,1
5686,TTE.G.TROVATTO,TTE.G.TROVATTO,234,1
5687,TTE.JUAN E.LOPEZ,TTE.JUAN E.LOPEZ,234,1
5688,TTE.MONTANIA (KM.220),TTE.MONTANIA (KM.220),234,1
5689,TTE.R.RUEDA,TTE.R.RUEDA,234,1
5690,VALINOTTI,VALINOTTI,234,1
5691,YATEBU-I,YATEBU-I,234,1
5692,SAN ALBERTO,SAN ALBERTO,212,1
5693,TAVAPY,TAVAPY,216,1
5694,NARANJAL,NARANJAL,215,1
5695,LOS CEDRALES,LOS CEDRALES,211,1
5696,MINGA PORA,MINGA PORA,213,1
5697,MBARACAYU,MBARACAYU,219,1
5698,PIRAPO,PIRAPO,221,1
5699,COLONIA IRUNA,COLONIA IRUÑA,217,1
5700,COL. SAN PEDRO,COL. SAN PEDRO,220,1
5701,COL. DEFENSORES DEL CHACO,COL. DEFENSORES DEL CHACO,220,1
5702,TAVAI,TAVAI,220,1
5703,APY A,APY A,226,1
5704,COL. BERTAL,COL. BERTAL,227,1
5705,SANCHE CUE,SANCHE CUE,227,1
5706,COL. HONDA,COL. HONDA,228,1
5707,COL. MONSE|OR BOGARIN,COL. MONSE|OR BOGARIN,228,1
5708,CIA. YBU,CIA. YBU,229,1
5709,CIA. PUENTECITO,CIA. PUENTECITO,229,1
5710,CIA. CHACO I,CIA. CHACO I,229,1
5711,COL. CARANDAY,COL. CARANDAY,221,1
5712,GUAYAIBI,GUAYAIBI,220,1
5713,CAPII VARY,CAPII VARY,226,1
5714,3 DE FEBRERO,3 DE FEBRERO,227,1
5715,LA PASTORA,LA PASTORA,229,1
5716,CIA. ITA,CIA. ITA,211,1
5717,PUERTO 22 DE MAYO,PUERTO 22 DE MAYO,211,1
5718,COL. SANTA MARIA,COL. SANTA MARIA,213,1
5719,COL. SAN FRANCISCO,COL. SAN FRANCISCO,213,1
5720,SAN RAMON,SAN RAMON,213,1
5721,CIA. CABAYU,CIA. CABAYU,219,1
5722,CIA. GRAL. DIAZ,CIA. GRAL. DIAZ,219,1
5723,CIA. ITALO,CIA. ITALO,219,1
5724,CONSUELO,CONSUELO,217,1
5725,JUAN PABLO II,JUAN PABLO II,217,1
5726,SAN CARLOS,SAN CARLOS,217,1
5727,SAN JOSE,SAN JOSE,217,1
5728,SAN ROQUE,SAN ROQUE,217,1
5729,SAN JUAN,SAN JUAN,217,1
5730,SAN PEDRO,SAN PEDRO,217,1
5731,SAN MIGUEL,SAN MIGUEL,217,1
5732,SANTA LUCIA,SANTA LUCIA,217,1
5733,SAN MARCOS,SAN MARCOS,217,1
5734,CURUPAYTY,CURUPAYTY,209,1
5735,JOEL ESTIGARRIBIA,JOEL ESTIGARRIBIA,209,1
5736,PATRICIO COLMAN,PATRICIO COLMAN,209,1
5737,SANTA LUCIA,SANTA LUCIA,209,1
5738,TAVAPY II,TAVAPY II,216,1
5739,TAVAPY III,TAVAPY III,216,1
5740,TAVAPY IV,TAVAPY IV,216,1
5741,PALMITAL,PALMITAL,215,1
5742,AGROPECO,AGROPECO,212,1
5743,SILO,SILO,212,1
5744,JUAN L.MALLORQUIN CAARENDY.MUN,JUAN L.MALLORQUIN CAARENDY.MUN,146,1
5745,COSTA FLEITAS,COSTA FLEITAS,152,1
5746,YUQUYTY,YUQUYTY,152,1
5747,CANADITA,CAÑADITA,153,1
5748,LAURELTY,LAURELTY,153,1
5749,POSTA YBYRARO,POSTA YBYRARO,153,1
5750,YBYRARO 3A.,YBYRARO 3A.,153,1
5751,RETIRO SANTA MARIA,RETIRO SANTA MARIA,187,1
5752,SENORITA,SEÑORITA,187,1
5753,TRABAJADO ZUZUKI,TRABAJADO ZUZUKI,187,1
5754,YAGUARUNDI-I,YAGUARUNDI-I,187,1
5755,YUKY POTRERO,YUKY POTRERO,187,1
5756,11 DE JUNIO,11 DE JUNIO,188,1
5757,SAN MIGUEL,SAN MIGUEL,188,1
5758,SAN SILVESTRE,SAN SILVESTRE,188,1
5759,STA.EMILIA,STA.EMILIA,188,1
5760,TABLA,TABLA,188,1
5761,TOLDO GRANDE,TOLDO GRANDE,188,1
5762,VA Y VIENE,VA Y VIENE,188,1
5763,WINCHESTER,WINCHESTER,188,1
5764,ALEGRIA,ALEGRIA,189,1
5765,CIERVO,CIERVO,189,1
5766,SAN JUAN,SAN JUAN,189,1
5767,VILLA REY,VILLA REY,189,1
5768,ARMONIA,ARMONIA,206,1
5769,CABAYU,CABAYU,206,1
5770,CENTRAL,CENTRAL,206,1
5771,CUNU-U,CUNU-U,206,1
5772,ESTANCIA LAS ROSAS,ESTANCIA LAS ROSAS,125,1
5773,JORGE LOPEZ MOREIRA,JORGE LOPEZ MOREIRA,125,1
5774,ACAHAY,ACAHAY,126,1
5775,BARRIO N. BOGARIN,BARRIO N. BOGARIN,126,1
5776,CERROI CUE,CERROI CUE,126,1
5777,ISLA BAEZ,ISLA BAEZ,126,1
5778,RECOLETA,RECOLETA,126,1
5779,YBYRAI TY,YBYRAI TY,126,1
5780,CAMALOTE (M.POTRERO),CAMALOTE (M.POTRERO),127,1
5781,COSTA POI (M.POTRERO),COSTA POI (M.POTRERO),127,1
5782,ESTANCIA ROMERO,ESTANCIA ROMERO,127,1
5783,CALLE O ESTE,CALLE O ESTE,94,1
5784,CALLE R OESTE,CALLE R OESTE,94,1
5785,CALLE U OESTE,CALLE U OESTE,94,1
5786,ARROYO VUELTA,ARROYO VUELTA,95,1
5787,COL. URUGUAYA,COL. URUGUAYA,95,1
5788,ESTANCIA BADO ISLA PE L,ESTANCIA BADO ISLA PE L,95,1
5789,HUMAITA (MUNICIPIO),HUMAITA (MUNICIPIO),176,1
5790,TACURUTY,TACURUTY,176,1
5791,COSTA PUCU,COSTA PUCU,177,1
5792,ISLA REAL,ISLA REAL,205,1
5793,PUERTO TARUMA,PUERTO TARUMA,205,1
5794,SEBASTIAN GABOTO,SEBASTIAN GABOTO,205,1
5795,CIA.SAN SEBASTIAN MI,CIA.SAN SEBASTIAN MI,184,1
5796,ISLA LATRADERO,ISLA LATRADERO,184,1
5797,2A.ZONA COLONIA NEA,2A.ZONA COLONIA NEA,185,1
5798,ADMINISTRACION FORTUNA I,ADMINISTRACION FORTUNA I,185,1
5799,CACHIMBO,CACHIMBO,185,1
5800,CAFETAL PARACANUSE,CAFETAL PARACANUSE,185,1
5801,KILOMETRO 50,KILOMETRO 50,79,1
5802,SAN ANTONIO,SAN ANTONIO,79,1
5803,SANTA MARIA JHUGUA,SANTA MARIA JHUGUA,79,1
5804,ESTANCIA LAGUNA CARE,ESTANCIA LAGUNA CARE,80,1
5805,RETIRO SIETE ISLAS,RETIRO SIETE ISLAS,80,1
5806,YBYRA CAIGUE,YBYRA CAIGUE,80,1
5807,ESTANCIA CASACCIA,ESTANCIA CASACCIA,81,1
5808,ESTANCIA TYPYCHA,ESTANCIA TYPYCHA,81,1
5809,SAN CARLOS,SAN CARLOS,81,1
5810,Y JHOVY,Y JHOVY,83,1
5811,CAAZAPA-MI,CAAZAPA-MI,84,1
5812,MBOI CHINI,MBOI CHINI,84,1
5813,TORANZO,TORANZO,84,1
5814,YBY ATY,YBY ATY,84,1
5815,ESTACION ELISA REAL,ESTACION ELISA REAL,85,1
5816,GRAL.COLMAN,GRAL.COLMAN,85,1
5817,PUESTO CAMBAY,PUESTO CAMBAY,85,1
5818,RETIRO ISLA GUAZU,RETIRO ISLA GUAZU,85,1
5819,3 DE MAYO,3 DE MAYO,86,1
5820,ARGANA CUE,ARGAÑA CUE,86,1
5821,"CABANA ""LA CHIQUILLA""","CABAÑA ""LA CHIQUILLA""",86,1
5822,MALDONADO,MALDONADO,196,1
5823,POTRERITO,POTRERITO,196,1
5824,PUERTO DIANA,PUERTO DIANA,196,1
5825,RIACHO ALEGRE,RIACHO ALEGRE,196,1
5826,STA.ANA,STA.ANA,196,1
5827,CASILLA,CASILLA,218,1
5828,STO.DOMINGO,STO.DOMINGO,218,1
5829,ARROYO BLANCO,ARROYO BLANCO,207,1
5830,ARROYO LA REINA,ARROYO LA REINA,207,1
5831,AZUCA,AZUCA,207,1
5832,CAMPAMENTO ZATO,CAMPAMENTO ZATO,207,1
5833,CERRO VERA,CERRO VERA,207,1
5834,CAPII-TINDY,CAPII-TINDY,197,1
5835,CURE CUA,CURE CUA,197,1
5836,ESTANCIA SAN ERNESTO,ESTANCIA SAN ERNESTO,197,1
5837,SAN JUAN,SAN JUAN,197,1
5838,VARELA CAFETAL,VARELA CAFETAL,197,1
5839,VILLA YGATIMI,VILLA YGATIMI,198,1
5840,ESCALERA,ESCALERA,198,1
5841,JEJUI-MI,JEJUI-MI,198,1
5842,LAGUNA PACOBA 3A.LINEA,LAGUNA PACOBA 3A.LINEA,198,1
5843,MBARIGUIY,MBARIGUIY,198,1
5844,FAZENDA PROGRESO,FAZENDA PROGRESO,200,1
5845,GUARANI AMERICANA 2A.,GUARANI AMERICANA 2A.,200,1
5846,BARRIO STA.MARIA,BARRIO STA.MARIA,154,1
5847,ITA CAAGUY,ITA CAAGUY,154,1
5848,RINCON,RINCON,155,1
5849,ITA,ITA,156,1
5850,CAAGUZU,CAAGUZU,156,1
5851,CHIRCATY (AVEIRO),CHIRCATY (AVEIRO),156,1
5852,PEGUAJHO,PEGUAJHO,156,1
5853,Y JHOVY,Y JHOVY,156,1
5854,ITAUGUA,ITAUGUA,157,1
5855,NU APUA MI,ÑU APUA MI,132,1
5856,CERRO CUPE,CERRO CUPE,133,1
5857,LAS MERCEDES,LAS MERCEDES,133,1
5858,TABAI,TABAI,133,1
5859,YAGUARON YURU RUGUA,YAGUARON YURU RUGUA,133,1
5860,CANADA,CAÑADA,134,1
5861,COSTA JHU,COSTA JHU,134,1
5862,ESTANCIA LAS MERCEDES,ESTANCIA LAS MERCEDES,134,1
5863,ESTANCIA SANTA ISABEL,ESTANCIA SANTA ISABEL,134,1
5864,LAUREL TY,LAUREL TY,134,1
5865,TACUARY,TACUARY,134,1
5866,CANADA,CAÑADA,135,1
5867,TUCUMAN PARAGUAYO,TUCUMAN PARAGUAYO,139,1
5868,YAGUARON,YAGUARON,141,1
5869,CURUPAYTY,CURUPAYTY,141,1
5870,MBARITY,MBARITY,141,1
5871,POTRERO,POTRERO,141,1
5872,TACUARINDY,TACUARINDY,141,1
5873,NANDUA,ÑANDUA,141,1
5874,NUATI GUAZU,ÑUATI GUAZU,141,1
5875,FELIX DE AZARA,FELIX DE AZARA,142,1
5876,INDARTE CUE,INDARTE CUE,142,1
5877,KILOMETRO 3,KILOMETRO 3,142,1
5878,MISION VERBO DIVINO,MISION VERBO DIVINO,142,1
5879,TTE.A.ESPINOLA,TTE.A.ESPINOLA,192,1
5880,PEDRO P.PENA,PEDRO P.PEÑA,194,1
5881,BELLA VISTA,BELLA VISTA,194,1
5882,CAP.MAZZEI,CAP.MAZZEI,194,1
5883,CELINA,CELINA,194,1
5884,ESPERANZA,ESPERANZA,194,1
5885,JABALI,JABALI,194,1
5886,LA LECHIGUANA,LA LECHIGUANA,194,1
5887,LINARES VIEJO,LINARES VIEJO,194,1
5888,MAYOR A.GARDEL,MAYOR A.GARDEL,194,1
5889,PASO DE LOS TOBAS,PASO DE LOS TOBAS,194,1
5890,POZO MILICO,POZO MILICO,194,1
5891,MBOCAYATY,MBOCAYATY,214,1
5892,SIMON BOLIVAR,SIMON BOLIVAR,228,1
5893,COL. NRO. 2,COL. NRO. 2,226,1
5894,CIA. RAMONITA,CIA. RAMONITA,229,1
5895,CIA. VACA I,CIA. VACA I,221,1
5896,CIA. YTUTI,CIA. YTUTI,211,1
5897,BARRIO BLANCO,BARRIO BLANCO,219,1
5898,DOS HERMANOS,DOS HERMANOS,217,1
5899,SANTA TERESITA,SANTA TERESITA,217,1
5900,PARINVEST,PARINVEST,217,1
5901,TAVAPY I,TAVAPY I,216,1
5902,3 DE MAYO,3 DE MAYO,215,1
5903,KILOMETRO 9,KILOMETRO 9,164,1
5904,ORILLA DEL CAMPO GRANDE,ORILLA DEL CAMPO GRANDE,164,1
5905,SAN ISIDRO,SAN ISIDRO,164,1
5906,TAYASUAPE,TAYASUAPE,164,1
5907,YSATY,YSATY,164,1
5908,ARROYO SECO (MUNICIPIO),ARROYO SECO (MUNICIPIO),165,1
5909,VILLETA,VILLETA,166,1
5910,BUEY RODEO,BUEY RODEO,166,1
5911,GUAZU CORA,GUAZU CORA,166,1
5912,PUERTO ANGOSTURA,PUERTO ANGOSTURA,166,1
5913,SURUBI Y,SURUBI Y,166,1
5914,CERRITO,CERRITO,157,1
5915,ESTANZUELA,ESTANZUELA,157,1
5916,GUAYAYVITY,GUAYAYVITY,157,1
5917,GUAZU VIRA,GUAZU VIRA,157,1
5918,ITAUGUA GUAZU,ITAUGUA GUAZU,157,1
5919,ITAUGUA GUAZU 1A.,ITAUGUA GUAZU 1A.,157,1
5920,JHUGUA JHU,JHUGUA JHU,157,1
